,Shan-1,"Taunggyi, Nyaungshwe, Lawksawk, Kalaw, Pekon",ရန်ကုန်-1,"ဒဂုံမြို့သစ်(မြောက်ပိုင်း), ဒဂုံမြို့သစ်(အရှေ့ပိုင်း), မြောက်ဥက္ကလာပ",Pyinoolwin,Pyinoolwin,ဆောမဲဆန္ဒနယ်,ဆောမြို့နယ်
,Shan-10,"Namhsan, Mantong",ရန်ကုန်-10,"အင်းစိန်, မင်္ဂလာဒုံ",Pyigyitagon,Pyigyitagon,တောင်တွင်းကြီးမဲဆန္ဒနယ်,တောင်တွင်းကြီးမြို့နယ်
,Shan-11,"Laukkaing, Konkyan",ရန်ကုန်-11,လှိုင်သာယာ,Patheingyi,Patheingyi,ထီးလင်းမဲဆန္ဒနယ်,ထီးလင်းမြို့နယ်
,Shan-12,"Hopang, Mongmao, Pangwaun, Namphan (Naphang), Matman, Pangsang",ရန်ကုန်-12,"တိုက်ကြီး, လှည်းကူး",Madaya,Madaya,နတ်မောက်မဲဆန္ဒနယ်,နတ်မောက်မြို့နယ်
,Shan-2,"Loilen, Lai-Hka, Nansang, Kunhing, Kyethi, Mong Kung, Mong Hsu, Langkho, Mong Nai, Mawkmai, Mong Pan",ရန်ကုန်-2,"ဒဂုံမြို့သစ်(တောင်ပိုင်း), ဒဂုံမြို့သစ်(ဆိပ်ကမ်း)",Myingyan,Myingyan,ပခုက္ကူမဲဆန္ဒနယ်,ပခုက္ကူမြို့နယ်
,Shan-3,"Lashio, Hsenwi, Mongyai, Tangyan, Kunlong",ရန်ကုန်-3,"တောင်ဥက္ကလာပ, ရန်ကင်း, တာမွေ, သင်္ဃန်းကျွန်း",Myittha,Myittha,ပွင့်ဖြူမဲဆန္ဒနယ်,ပွင့်ဖြူမြို့နယ်
,Shan-4,"Kyaukme, Hsipaw, Namtu, နောင်ချို, မိုးမိတ်, မဘိမ်း",ရန်ကုန်-4,"မင်္ဂလာတောင်ညွန့်, သာကေတ, ဒေါပုံ, ပုဇွန်တောင်, ဗိုလ်တထောင်",Mahlaing,Mahlaing,ပေါက်မဲဆန္ဒနယ်,ပေါက်မြို့နယ်
,Shan-5,"Mu Se, Namhkam, Kutkai",ရန်ကုန်-5,"မရမ်းကုန်း, ဗဟန်း, ဒဂုံ, စမ်းချောင်း, ပန်းဘဲတန်း, ကျောက်တံတား",Mahaaungmyay,Mahaaungmyay,မကွေးမဲဆန္ဒနယ်,မကွေးမြို့နယ်
,Shan-6,"Kengtung, Mong Khet, Mong Yang, Minelar",ရန်ကုန်-6,"ကမာရွတ်, လှိုင်, ကြည့်မြင်တိုင်, လသာ, လမ်းမတော်, အလုံ, ဆိပ်ကမ်း",Meiktila,Meiktila,မင်းတုန်းမဲဆန္ဒနယ်,မင်းတုန်းမြို့နယ်
,Shan-7,"Tachileik, Mong Hsat, Mong Ping, Mong Tong, Mong Hpayak, Mong Yawng",ရန်ကုန်-7,"သန်လျင်, ကျောက်တန်း, ခရမ်း, သုံးခွ",Mogoke,Mogoke,မင်းဘူးမဲဆန္ဒနယ်,မင်းဘူးမြို့နယ်
,Shan-8,"Ywangan, Pingdaya",ရန်ကုန်-8,"တွံတေး, ဒလ, ကော့မှူး, ဆိပ်ကြီး/ခနောင်တို, ကွမ်းခြံကုန်း, ကိုကိုးကျွန်း",Yamethin,Yamethin,မင်းလှမဲဆန္ဒနယ်,မင်းလှမြို့နယ်
,Shan-9,"Hopong, Hsi Hseng, Pinlaung",ရန်ကုန်-9,"ထန်းတပင်, ရွှေပြည်သာ, မှော်ဘီ",Wundwin,Wundwin,မြိုင်မဲဆန္ဒနယ်,မြိုင်မြို့နယ်
,Taninthayi-1,Dawei,ရှမ်း-1,"တောင်ကြီး, ညောင်ရွှေ, ရပ်စောက်, ကလော, ဖယ်ခုံ",Thabeikkyin,Thabeikkyin,မြို့သစ်မဲဆန္ဒနယ်,မြို့သစ်မြို့နယ်
,Taninthayi-10,Tanintharyi,ရှမ်း-10,"နမ့်ဆန်, မန်တုံ",Thazi,Thazi,ရေစကြိုမဲဆန္ဒနယ်,ရေစကြိုမြို့နယ်
,Taninthayi-11,Kawthoung,ရှမ်း-11,"လောက်ကိုင်, ကုန်းကြမ်း",Amarapura,Amarapura,ရေနံချောင်းမဲဆန္ဒနယ်,ရေနံချောင်းမြို့နယ်
,Taninthayi-12,Bokpyin,ရှမ်း-12,"ဟိုပန်, မိုင်းမော, ပန်ဝိုင်, နားဖန်း, မက်မန်း, ပန်ဆန်း(ပန်ခမ်း)",Aungmyaythazan,Aungmyaythazan,သရက်မဲဆန္ဒနယ်,သရက်မြို့နယ်
,Taninthayi-2,Launglon,ရှမ်း-2,"လွိုင်လင်, လဲချား, နမ့်စန်, ကွန်ဟိန်း, ကျေးသီး, မိုင်းကိုင်, မိုင်းရှုး, လင်းခေး, မိုးနဲ, မောက်မယ်, မိုင်းပန်",Kyaikto,Kyaikto,အောင်လံမဲဆန္ဒနယ်,အောင်လံမြို့နယ်
,Taninthayi-3,Thayetchaung,ရှမ်း-3,"လားရှိုး, သိန္နီ, မိုင်းရယ်, တန့်ယန်း, ကွမ်းလုံ",Kyaikmaraw,Kyaikmaraw,ကျောက်ဆည်မဲဆန္ဒနယ်,ကျောက်ဆည်မြို့နယ်
,Taninthayi-4,Yebyu,ရှမ်း-4,"ကျောက်မဲ, သီပေါ, နမ္မတူ, နောင်ချို, မိုးမိတ်, မဘိမ်း",Chaungzon,Chaungzon,ကျောက်ပန်းတောင်းမဲဆန္ဒနယ်,ကျောက်ပန်းတောင်းမြို့နယ်
,Taninthayi-5,Myeik,ရှမ်း-5,"မူဆယ်, နမ့်ခမ်း, ကွတ်ခိုင်",Paung,Paung,ချမ်းမြသာစည်မဲဆန္ဒနယ်,ချမ်းမြသာစည်မြို့နယ်
,Taninthayi-6,Myeik,ရှမ်း-6,"ကျိုင်းတုံ, မိုင်းခတ်, မိုင်းယန်း, မိုင်းလား",Bilin,Bilin,ချမ်းအေးသာစံမဲဆန္ဒနယ်,ချမ်းအေးသာစံမြို့နယ်
,Taninthayi-7,Kyunsu,ရှမ်း-7,"တာချီလိတ်, မိုင်းဆတ်, မိုင်းပျဉ်း, မိုင်းတုံ, မိုင်းဖြတ်, မိုင်းယောင်း",Mudon,Mudon,ငါန်းဇွန်မဲဆန္ဒနယ်,ငါန်းဇွန်မြို့နယ်
,Taninthayi-8,Kyunsu,ရှမ်း-8,"ရွာငံ, ပင်းတယ",Mawlamyine,Mawlamyine,စဥ့်ကိုင်မဲဆန္ဒနယ်,စဥ့်ကိုင်မြို့နယ်
,Taninthayi-9,Palaw,ရှမ်း-9,"ဟိုပုံး, ဆီဆိုင်, ပင်လောင်း",Ye,Ye,စဥ့်ကူးမဲဆန္ဒနယ်,စဥ့်ကူးမြို့နယ်
,Yangon-1,"North Dagon, East Dagon, North Okkalapa ",ဧရာဝတီ-1,"ပုသိမ်, ငပုတော",Thanbyuzayat,Thanbyuzayat,ညောင်ဦးမဲဆန္ဒနယ်,ညောင်ဦးမြို့နယ်
,Yangon-10,"Insein, Mingaladon",ဧရာဝတီ-10,"ဖျာပုံ, ဒေးဒရဲ",Thaton,Thaton,တံတားဦးမဲဆန္ဒနယ်,တံတားဦးမြို့နယ်
,Yangon-11,Hlaingthaya,ဧရာဝတီ-11,"ဘိုကလေး, ကျိုက်လတ်",Kyauktaw,Kyauktaw,တောင်သာမဲဆန္ဒနယ်,တောင်သာမြို့နယ်
,Yangon-12,"Taikkyi, Hlegu",ဧရာဝတီ-12,"လပွတ္တာ, မော်လမြိုင်ကျွန်း",Kyaukpyu,Kyaukpyu,နွားထိုးကြီးမဲဆန္ဒနယ်,နွားထိုးကြီးမြို့နယ်
,Yangon-2,"South Dagon, Dagon Seikkan",ဧရာဝတီ-2,"ကန်ကြီးထောင့်, သာပေါင်း, ကျောင်းကုန်း",Gwa,Gwa,ပျော်ဘွယ်မဲဆန္ဒနယ်,ပျော်ဘွယ်မြို့နယ်
,Yangon-3,"South Okkalapa, Yankin, Tamwe, Thingangyun",ဧရာဝတီ-3,"ကျုံပျော်, ရေကြည်",Sittwe,Sittwe,ပြင်ဦးလွင်မဲဆန္ဒနယ်,ပြင်ဦးလွင်မြို့နယ်
,Yangon-4,"Mingala Taungnyunt, Thaketa, Dawbon, Pazundaung, Botataung",ဧရာဝတီ-4,"ဟင်္သာတ, ဇလွန်, လေးမျက်နှာ",Toungup,Toungup,ပြည်ကြီးတံခွန်မဲဆန္ဒနယ်,ပြည်ကြီးတံခွန်မြို့နယ်
,Yangon-5,"Mayangon, Bahan, Dagon, Sanchaung, Pabedan, Kyauktada",ဧရာဝတီ-5,"အင်္ဂပူ, မြန်အောင်, ကြံခင်း",Ponnagyun,Ponnagyun,ပုသိမ်ကြီးမဲဆန္ဒနယ်,ပုသိမ်ကြီးမြို့နယ်
,Yangon-6,"Kamayut, Hlaing, Kyimyindaing, Latha, Lanmadaw, Ahlon, Seikkan",ဧရာဝတီ-6,မြောင်းမြ,Pauktaw,Pauktaw,မတ္တရာမဲဆန္ဒနယ်,မတ္တရာမြို့နယ်
,Yangon-7,"Thanlyin, Kyauktan, Kayan, Thongwa",ဧရာဝတီ-7,"ဝါးခယ်မ, အိမ်မဲ",Buthidaung,Buthidaung,မြင်းခြံမဲဆန္ဒနယ်,မြင်းခြံမြို့နယ်
,Yangon-8,"Twante, Dala, Kawhmu, Seikkyi Kanaungto, Kungyangon, Cocokyun",ဧရာဝတီ-8,"မအူပင်, ညောင်တုန်း",Minbya,Minbya,မြစ်သားမဲဆန္ဒနယ်,မြစ်သားမြို့နယ်
,Yangon-9,"Htantabin, Shwepyitha, Hmawbi",ဧရာဝတီ-9,"ပန်းတနော်, ဓနုဖြူ",Myebon,Myebon,မလှိုင်မဲဆန္ဒနယ်,မလှိုင်မြို့နယ်
,,,,,Mrauk-U,Mrauk-U,မဟာအောင်မြေမဲဆန္ဒနယ်,မဟာအောင်မြေမြို့နယ်
,,,,,Munaung,Munaung,မိတ္ထီလာမဲဆန္ဒနယ်,မိတ္ထီလာမြို့နယ်
,,,,,Maungdaw,Maungdaw,မိုးကုတ်မဲဆန္ဒနယ်,မိုးကုတ်မြို့နယ်
,,,,,Ramree,Ramree,ရမည်းသင်းမဲဆန္ဒနယ်,ရမည်းသင်းမြို့နယ်
,,,,,Rathedaung,Rathedaung,ဝမ်းတွင်းမဲဆန္ဒနယ်,ဝမ်းတွင်းမြို့နယ်
,,,,,Thandwe,Thandwe,သပိတ်ကျင်းမဲဆန္ဒနယ်,သပိတ်ကျင်းမြို့နယ်
,,,,,Ann,Ann,သာစည်မဲဆန္ဒနယ်,သာစည်မြို့နယ်
,,,,,Kani,Kani,အမရပူရမဲဆန္ဒနယ်,အမရပူရမြို့နယ်
,,,,,Kanbalu,Kanbalu,အောင်မြေသာစံမဲဆန္ဒနယ်,အောင်မြေသာစံမြို့နယ်
,,,,,Kyunhla,Kyunhla,ကျိုက်ထိုမဲဆန္ဒနယ်,ကျိုက်ထိုမြို့နယ်
,,,,,Kale,Kale,ကျိုက်မရောမဲဆန္ဒနယ်,ကျိုက်မရောမြို့နယ်
,,,,,Kalewa,Kalewa,ချောင်းဆုံမဲဆန္ဒနယ်,ချောင်းဆုံမြို့နယ်
,,,,,Katha,Katha,ပေါင်မဲဆန္ဒနယ်,ပေါင်မြို့နယ်
,,,,,Kawlin,Kawlin,ဘီးလင်းမဲဆန္ဒနယ်,ဘီးလင်းမြို့နယ်
,,,,,Khin-U,Khin-U,မုဒုံမဲဆန္ဒနယ်,မုဒုံမြို့နယ်
,,,,,Hkamti,Hkamti,မော်လမြိုင်မဲဆန္ဒနယ်,မော်လမြိုင်မြို့နယ်
,,,,,Chaung-U,Chaung-U,ရေးမဲဆန္ဒနယ်,ရေးမြို့နယ်
,,,,,Sagaing,Sagaing,သထုံမဲဆန္ဒနယ်,သထုံမြို့နယ်
,,,,,Salingyi,Salingyi,သံဖြူဇရပ်မဲဆန္ဒနယ်,သံဖြူဇရပ်မြို့နယ်
,,,,,Taze,Taze,ကျောက်တော်မဲဆန္ဒနယ်,ကျောက်တော်မြို့နယ်
,,,,,Tamu,Tamu,ကျောက်ဖြူမဲဆန္ဒနယ်,ကျောက်ဖြူမြို့နယ်
,,,,,Tigyaing,Tigyaing,ဂွမဲဆန္ဒနယ်,ဂွမြို့နယ်
,,,,,Tabayin,Tabayin,စစ်တွေမဲဆန္ဒနယ်,စစ်တွေမြို့နယ်
,,,,,Nanyun,Nanyun,တောင်ကုတ်မဲဆန္ဒနယ်,တောင်ကုတ်မြို့နယ်
,,,,,Pinlebu,Pinlebu,ပုဏ္ဏားကျွန်းမဲဆန္ဒနယ်,ပုဏ္ဏားကျွန်းမြို့နယ်
,,,,,Pale,Pale,ပေါက်တောမဲဆန္ဒနယ်,ပေါက်တောမြို့နယ်
,,,,,Paungbyin,Paungbyin,ဘူးသီးတောင်မဲဆန္ဒနယ်,ဘူးသီးတောင်မြို့နယ်
,,,,,Banmauk,Banmauk,မင်းပြားမဲဆန္ဒနယ်,မင်းပြားမြို့နယ်
,,,,,Budalin,Budalin,မြေပုံမဲဆန္ဒနယ်,မြေပုံမြို့နယ်
,,,,,Mingin,Mingin,မြောက်ဦးမဲဆန္ဒနယ်,မြောက်ဦးမြို့နယ်
,,,,,Myinmu,Myinmu,မာန်အောင်မဲဆန္ဒနယ်,မာန်အောင်မြို့နယ်
,,,,,Myaung,Myaung,မောင်တောမဲဆန္ဒနယ်,မောင်တောမြို့နယ်
,,,,,Monywa,Monywa,ရမ်းဗြဲမဲဆန္ဒနယ်,ရမ်းဗြဲမြို့နယ်
,,,,,Mawlaik,Mawlaik,ရသေ့တောင်မဲဆန္ဒနယ်,ရသေ့တောင်မြို့နယ်
,,,,,Yinmarbin,Yinmarbin,သံတွဲမဲဆန္ဒနယ်,သံတွဲမြို့နယ်
,,,,,Shwebo,Shwebo,အမ်းမဲဆန္ဒနယ်,အမ်းမြို့နယ်
,,,,,Ye-U,Ye-U,ကမာရွတ်မဲဆန္ဒနယ်,ကမာရွတ်မြို့နယ်
,,,,,Lahe,Lahe,ကျောက်တံတားမဲဆန္ဒနယ်,ကျောက်တံတားမြို့နယ်
,,,,,Lay Shi,Lay Shi,ကျောက်တန်းမဲဆန္ဒနယ်,ကျောက်တန်းမြို့နယ်
,,,,,Wetlet,Wetlet,ကြည့်မြင်တိုင်မဲဆန္ဒနယ်,ကြည့်မြင်တိုင်မြို့နယ်
,,,,,Wuntho,Wuntho,ကွမ်းခြံကုန်းမဲဆန္ဒနယ်,ကွမ်းခြံကုန်းမြို့နယ်
,,,,,Homalin,Homalin,ကိုကိုးကျွန်းမဲဆန္ဒနယ်,ကိုကိုးကျွန်းမြို့နယ်
,,,,,Indaw,Indaw,ကော့မှူးမဲဆန္ဒနယ်,ကော့မှူးမြို့နယ်
,,,,,Ayadaw,Ayadaw,ခရမ်းမဲဆန္ဒနယ်,ခရမ်းမြို့နယ်
,,,,,Kengtung,Kengtung,စမ်းချောင်းမဲဆန္ဒနယ်,စမ်းချောင်းမြို့နယ်
,,,,,Kyethi,Kyethi,ဆိပ်ကမ်းမဲဆန္ဒနယ်,ဆိပ်ကမ်းမြို့နယ်
,,,,,Kyaukme,Kyaukme,ဆိပ်ကြီး/ခနောင်တိုမဲဆန္ဒနယ်,ဆိပ်ကြီး/ခနောင်တိုမြို့နယ်
,,,,,Kalaw,Kalaw,တွံတေးမဲဆန္ဒနယ်,တွံတေးမြို့နယ်
,,,,,Kutkai,Kutkai,တာမွေမဲဆန္ဒနယ်,တာမွေမြို့နယ်
,,,,,Kunhing,Kunhing,တိုက်ကြီးမဲဆန္ဒနယ်,တိုက်ကြီးမြို့နယ်
,,,,,Kunlong,Kunlong,တောင်ဥက္ကလာပမဲဆန္ဒနယ်,တောင်ဥက္ကလာပမြို့နယ်
,,,,,Konkyan,Konkyan,ထန်းတပင်မဲဆန္ဒနယ်,ထန်းတပင်မြို့နယ်
,,,,,Hsihseng,Hsihseng,ဒဂုံမြို့သစ်(ဆိပ်ကမ်း)မဲဆန္ဒနယ်,ဒဂုံမြို့သစ်(ဆိပ်ကမ်း)မြို့နယ်
,,,,,Nyaungshwe,Nyaungshwe,ဒဂုံမြို့သစ်(တောင်ပိုင်း)မဲဆန္ဒနယ်,ဒဂုံမြို့သစ်(တောင်ပိုင်း)မြို့နယ်
,,,,,Tangyan,Tangyan,ဒဂုံမြို့သစ်(မြောက်ပိုင်း)မဲဆန္ဒနယ်,ဒဂုံမြို့သစ်(မြောက်ပိုင်း)မြို့နယ်
,,,,,Tachileik,Tachileik,ဒဂုံမြို့သစ်(အရှေ့ပိုင်း)မဲဆန္ဒနယ်,ဒဂုံမြို့သစ်(အရှေ့ပိုင်း)မြို့နယ်
,,,,,Taunggyi,Taunggyi,ဒဂုံမဲဆန္ဒနယ်,ဒဂုံမြို့နယ်
,,,,,Namtu,Namtu,ဒလမဲဆန္ဒနယ်,ဒလမြို့နယ်
,,,,,Namhkan,Namhkan,ဒေါပုံမဲဆန္ဒနယ်,ဒေါပုံမြို့နယ်
,,,,,Nansang,Nansang,ပန်းဘဲတန်းမဲဆန္ဒနယ်,ပန်းဘဲတန်းမြို့နယ်
,,,,,Namhsan,Namhsan,ပုဇွန်တောင်မဲဆန္ဒနယ်,ပုဇွန်တောင်မြို့နယ်
,,,,,Narphan,Narphan,ဗဟန်းမဲဆန္ဒနယ်,ဗဟန်းမြို့နယ်
,,,,,Nawnghkio,Nawnghkio,ဗိုလ်တထောင်မဲဆန္ဒနယ်,ဗိုလ်တထောင်မြို့နယ်
,,,,,Pindaya,Pindaya,မင်္ဂလာတောင်ညွန့်မဲဆန္ဒနယ်,မင်္ဂလာတောင်ညွန့်မြို့နယ်
,,,,,Pinlaung,Pinlaung,မင်္ဂလာဒုံမဲဆန္ဒနယ်,မင်္ဂလာဒုံမြို့နယ်
,,,,,Pangsang,Pangsang,မရမ်းကုန်းမဲဆန္ဒနယ်,မရမ်းကုန်းမြို့နယ်
,,,,,Pangwaun,Pangwaun,မြောက်ဥက္ကလာပမဲဆန္ဒနယ်,မြောက်ဥက္ကလာပမြို့နယ်
,,,,,Pekon,Pekon,မှော်ဘီမဲဆန္ဒနယ်,မှော်ဘီမြို့နယ်
,,,,,Matman,Matman,ရန်ကင်းမဲဆန္ဒနယ်,ရန်ကင်းမြို့နယ်
,,,,,Man Tun,Man Tun,ရွှေပြည်သာမဲဆန္ဒနယ်,ရွှေပြည်သာမြို့နယ်
,,,,,Mabein,Mabein,လမ်းမတော်မဲဆန္ဒနယ်,လမ်းမတော်မြို့နယ်
,,,,,Mongnai,Mongnai,လသာမဲဆန္ဒနယ်,လသာမြို့နယ်
,,,,,Mongmit,Mongmit,လှည်းကူးမဲဆန္ဒနယ်,လှည်းကူးမြို့နယ်
,,,,,Mongkaing,Mongkaing,လှိုင်မဲဆန္ဒနယ်,လှိုင်မြို့နယ်
,,,,,Mongkhet,Mongkhet,လှိုင်သာယာမဲဆန္ဒနယ်,လှိုင်သာယာမြို့နယ်
,,,,,Monghsat,Monghsat,သင်္ဃန်းကျွန်းမဲဆန္ဒနယ်,သင်္ဃန်းကျွန်းမြို့နယ်
,,,,,Mongton,Mongton,သန်လျင်မဲဆန္ဒနယ်,သန်လျင်မြို့နယ်
,,,,,Mongpan,Mongpan,သာကေတမဲဆန္ဒနယ်,သာကေတမြို့နယ်
,,,,,Mongping,Mongping,သုံးခွမဲဆန္ဒနယ်,သုံးခွမြို့နယ်
,,,,,Mong Pawk,Mong Pawk,အင်းစိန်မဲဆန္ဒနယ်,အင်းစိန်မြို့နယ်
,,,,,Mongmao,Mongmao,အလုံမဲဆန္ဒနယ်,အလုံမြို့နယ်
,,,,,Monghpyak,Monghpyak,ကျိုင်းတုံမဲဆန္ဒနယ်,ကျိုင်းတုံမြို့နယ်
,,,,,Mongyawng,Mongyawng,ကျေးသီးမဲဆန္ဒနယ်,ကျေးသီးမြို့နယ်
,,,,,Mongyai,Mongyai,ကျောက်မဲမဲဆန္ဒနယ်,ကျောက်မဲမြို့နယ်
,,,,,Monghsu,Monghsu,ကလောမဲဆန္ဒနယ်,ကလောမြို့နယ်
,,,,,Mongla,Mongla,ကွတ်ခိုင်မဲဆန္ဒနယ်,ကွတ်ခိုင်မြို့နယ်
,,,,,Muse,Muse,ကွန်ဟိန်းမဲဆန္ဒနယ်,ကွန်ဟိန်းမြို့နယ်
,,,,,Mawkmai,Mawkmai,ကွမ်းလုံမဲဆန္ဒနယ်,ကွမ်းလုံမြို့နယ်
,,,,,Lawksawk,Lawksawk,ကုန်းကြမ်းမဲဆန္ဒနယ်,ကုန်းကြမ်းမြို့နယ်
,,,,,Ywangan,Ywangan,ဆီဆိုင်မဲဆန္ဒနယ်,ဆီဆိုင်မြို့နယ်
,,,,,Langkho,Langkho,ညောင်ရွှေမဲဆန္ဒနယ်,ညောင်ရွှေမြို့နယ်
,,,,,Loilen,Loilen,တန့်ယန်းမဲဆန္ဒနယ်,တန့်ယန်းမြို့နယ်
,,,,,Lashio,Lashio,တာချီလိတ်မဲဆန္ဒနယ်,တာချီလိတ်မြို့နယ်
,,,,,Laukkaing,Laukkaing,တောင်ကြီးမဲဆန္ဒနယ်,တောင်ကြီးမြို့နယ်
,,,,,Laihka,Laihka,နမ္မတူမဲဆန္ဒနယ်,နမ္မတူမြို့နယ်
,,,,,Hseni,Hseni,နမ့်ခမ်းမဲဆန္ဒနယ်,နမ့်ခမ်းမြို့နယ်
,,,,,Hsipaw,Hsipaw,နမ့်စန်မဲဆန္ဒနယ်,နမ့်စန်မြို့နယ်
,,,,,Hopang,Hopang,နမ့်ဆန်မဲဆန္ဒနယ်,နမ့်ဆန်မြို့နယ်
,,,,,Hopong,Hopong,နားဖန်မဲဆန္ဒနယ်,နားဖန်မြို့နယ်
,,,,,Kyunsu,Kyunsu,နောင်ချိုမဲဆန္ဒနယ်,နောင်ချိုမြို့နယ်
,,,,,Kawthoung,Kawthoung,ပင်းတယမဲဆန္ဒနယ်,ပင်းတယမြို့နယ်
,,,,,Tanintharyi,Tanintharyi,ပင်လောင်းမဲဆန္ဒနယ်,ပင်လောင်းမြို့နယ်
,,,,,Dawei,Dawei,ပန်ဆန်းမဲဆန္ဒနယ်,ပန်ဆန်းမြို့နယ်
,,,,,Palaw,Palaw,ပန်ဝိုင်းမဲဆန္ဒနယ်,ပန်ဝိုင်းမြို့နယ်
,,,,,Bokpyin,Bokpyin,ဖယ်ခုံမဲဆန္ဒနယ်,ဖယ်ခုံမြို့နယ်
,,,,,Myeik,Myeik,မက်မန်းမဲဆန္ဒနယ်,မက်မန်းမြို့နယ်
,,,,,Yebyu,Yebyu,မန်တုံမဲဆန္ဒနယ်,မန်တုံမြို့နယ်
,,,,,Launglon,Launglon,မဘိမ်းမဲဆန္ဒနယ်,မဘိမ်းမြို့နယ်
,,,,,Thayet,Thayet,မိုင်းကိုင်မဲဆန္ဒနယ်,မိုင်းကိုင်မြို့နယ်
,,,,,Za Bu Thi Ri,Za Bu Thi Ri,မိုင်းခတ်မဲဆန္ဒနယ်,မိုင်းခတ်မြို့နယ်
,,,,,Zay Yar Thi Ri,Zay Yar Thi Ri,မိုင်းဆတ်မဲဆန္ဒနယ်,မိုင်းဆတ်မြို့နယ်
,,,,,Tatkon,Tatkon,မိုင်းတုံမဲဆန္ဒနယ်,မိုင်းတုံမြို့နယ်
,,,,,Det Khi Na Thi Ri,Det Khi Na Thi Ri,မိုင်းပန်မဲဆန္ဒနယ်,မိုင်းပန်မြို့နယ်
,,,,,Pyinmana,Pyinmana,မိုင်းပျဉ်းမဲဆန္ဒနယ်,မိုင်းပျဉ်းမြို့နယ်
,,,,,Poke Ba Thi Ri,Poke Ba Thi Ri,မိုင်းဖြတ်မဲဆန္ဒနယ်,မိုင်းဖြတ်မြို့နယ်
,,,,,Lewe,Lewe,မိုင်းမောမဲဆန္ဒနယ်,မိုင်းမောမြို့နယ်
,,,,,Oke Ta Ra Thi Ri,Oke Ta Ra Thi Ri,မိုင်းယန်းမဲဆန္ဒနယ်,မိုင်းယန်းမြို့နယ်
,,,,,Kamaryut,Kamaryut,မိုင်းယောင်းမဲဆန္ဒနယ်,မိုင်းယောင်းမြို့နယ်
,,,,,Kyauktada,Kyauktada,မိုင်းရယ်မဲဆန္ဒနယ်,မိုင်းရယ်မြို့နယ်
,,,,,Kyauktan,Kyauktan,မိုင်းရှူးမဲဆန္ဒနယ်,မိုင်းရှူးမြို့နယ်
,,,,,Kyeemyindaing,Kyeemyindaing,မိုင်းလားမဲဆန္ဒနယ်,မိုင်းလားမြို့နယ်
,,,,,Kungyangon,Kungyangon,မိုးနဲမဲဆန္ဒနယ်,မိုးနဲမြို့နယ်
,,,,,Cocokyun,Cocokyun,မိုးမိတ်မဲဆန္ဒနယ်,မိုးမိတ်မြို့နယ်
,,,,,Kawhmu,Kawhmu,မူဆယ်မဲဆန္ဒနယ်,မူဆယ်မြို့နယ်
,,,,,Kayan,Kayan,မောက်မယ်မဲဆန္ဒနယ်,မောက်မယ်မြို့နယ်
,,,,,Sanchaung,Sanchaung,ရပ်စောက်မဲဆန္ဒနယ်,ရပ်စောက်မြို့နယ်
,,,,,Seikkan,Seikkan,ရွာငံမဲဆန္ဒနယ်,ရွာငံမြို့နယ်
,,,,,Seikgyikanaungto,Seikgyikanaungto,လင်းခေးမဲဆန္ဒနယ်,လင်းခေးမြို့နယ်
,,,,,Twantay,Twantay,လွိုင်လင်မဲဆန္ဒနယ်,လွိုင်လင်မြို့နယ်
,,,,,Tamwe,Tamwe,လားရှိုးမဲဆန္ဒနယ်,လားရှိုးမြို့နယ်
,,,,,Taikkyi,Taikkyi,လောက်ကိုင်မဲဆန္ဒနယ်,လောက်ကိုင်မြို့နယ်
,,,,,South Okkalapa,South Okkalapa,လဲချားမဲဆန္ဒနယ်,လဲချားမြို့နယ်
,,,,,Htantabin,Htantabin,သိန္နီမဲဆန္ဒနယ်,သိန္နီမြို့နယ်
,,,,,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),သီပေါမဲဆန္ဒနယ်,သီပေါမြို့နယ်
,,,,,Dagon Myothit (South),Dagon Myothit (South),ဟိုပန်မဲဆန္ဒနယ်,ဟိုပန်မြို့နယ်
,,,,,Dagon Myothit (North),Dagon Myothit (North),ဟိုပုံးမဲဆန္ဒနယ်,ဟိုပုံးမြို့နယ်
,,,,,Dagon Myothit (East),Dagon Myothit (East),ကန်ကြီးထောင့်မဲဆန္ဒနယ်,ကန်ကြီးထောင့်မြို့နယ်
,,,,,Dagon,Dagon,ကျိုက်လတ်မဲဆန္ဒနယ်,ကျိုက်လတ်မြို့နယ်
,,,,,Dala,Dala,ကျုံပျော်မဲဆန္ဒနယ်,ကျုံပျော်မြို့နယ်
,,,,,Dawbon,Dawbon,ကျောင်းကုန်းမဲဆန္ဒနယ်,ကျောင်းကုန်းမြို့နယ်
,,,,,Pabedan,Pabedan,ကြံခင်းမဲဆန္ဒနယ်,ကြံခင်းမြို့နယ်
,,,,,Pazundaung,Pazundaung,ငပုတောမဲဆန္ဒနယ်,ငပုတောမြို့နယ်
,,,,,Bahan,Bahan,ဇလွန်မဲဆန္ဒနယ်,ဇလွန်မြို့နယ်
,,,,,Botahtaung,Botahtaung,ညောင်တုန်းမဲဆန္ဒနယ်,ညောင်တုန်းမြို့နယ်
,,,,,Mingalartaungnyunt,Mingalartaungnyunt,ဒေးဒရဲမဲဆန္ဒနယ်,ဒေးဒရဲမြို့နယ်
,,,,,Mingaladon,Mingaladon,ဓနုဖြူမဲဆန္ဒနယ်,ဓနုဖြူမြို့နယ်
